,NIC_PT,NAME,NUI_PT,YEAR,AGECAT,SEXCAT,state
7601,1292204,New Mexico,404763,2008,0,0,35
7602,633089,New Mexico,208167,2008,0,1,35
7603,659115,New Mexico,196597,2008,0,2,35
7604,860949,New Mexico,335772,2008,1,0,35
7605,412703,New Mexico,174249,2008,1,1,35
7606,448245,New Mexico,161523,2008,1,2,35
7613,453178,New Mexico,75392,2008,4,0,35
7614,14317237,New York,2156461,2008,0,0,36
7615,6894760,New York,1242089,2008,0,1,36
7616,7422477,New York,914372,2008,0,2,36
7617,10210704,New York,1929684,2008,1,0,36
7618,4795632,New York,1123914,2008,1,1,36
7619,5415072,New York,805770,2008,1,2,36
7626,4346076,New York,257335,2008,4,0,36
7627,6481711,North Carolina,1361040,2008,0,0,37
7628,3155056,North Carolina,730540,2008,0,1,37
7629,3326655,North Carolina,630501,2008,0,2,37
7630,4483414,North Carolina,1153701,2008,1,0,37
7631,2129992,North Carolina,625887,2008,1,1,37
7632,2353422,North Carolina,527813,2008,1,2,37
7639,2088873,North Carolina,228495,2008,4,0,37
7640,467800,North Dakota,61607,2008,0,0,38
7641,237376,North Dakota,33705,2008,0,1,38
7642,230424,North Dakota,27902,2008,0,2,38
7643,336291,North Dakota,51366,2008,1,0,38
7644,170371,North Dakota,28336,2008,1,1,38
7645,165920,North Dakota,23030,2008,1,2,38
7652,138500,North Dakota,11190,2008,4,0,38
7653,8404854,Ohio,1261883,2008,0,0,39
7654,4129083,Ohio,673657,2008,0,1,39
7655,4275771,Ohio,588226,2008,0,2,39
7656,5905169,Ohio,1082090,2008,1,0,39
7657,2848334,Ohio,584565,2008,1,1,39
7658,3056835,Ohio,497525,2008,1,2,39
7665,2623276,Ohio,197950,2008,4,0,39
7666,2415131,Oklahoma,660010,2008,0,0,40
7667,1193384,Oklahoma,340185,2008,0,1,40
7668,1221747,Oklahoma,319825,2008,0,2,40
7669,1628287,Oklahoma,548184,2008,1,0,40
7670,789336,Oklahoma,283484,2008,1,1,40
7671,838951,Oklahoma,264701,2008,1,2,40
7678,819667,Oklahoma,124650,2008,4,0,40
7679,2647345,Oregon,579896,2008,0,0,41
7680,1306781,Oregon,313500,2008,0,1,41
7681,1340564,Oregon,266395,2008,0,2,41
7682,1897269,Oregon,477747,2008,1,0,41
7683,923428,Oregon,261261,2008,1,1,41
7684,973841,Oregon,216487,2008,1,2,41
7691,787463,Oregon,110622,2008,4,0,41
7692,9119557,Pennsylvania,1080141,2008,0,0,42
7693,4479091,Pennsylvania,595760,2008,0,1,42
7694,4640466,Pennsylvania,484381,2008,0,2,42
7695,6562284,Pennsylvania,926660,2008,1,0,42
7696,3169749,Pennsylvania,518873,2008,1,1,42
7697,3392535,Pennsylvania,407788,2008,1,2,42
7704,2695189,Pennsylvania,169936,2008,4,0,42
7705,771330,Rhode Island,103424,2008,0,0,44
7706,374611,Rhode Island,59158,2008,0,1,44
7707,396719,Rhode Island,44266,2008,0,2,44
7708,556991,Rhode Island,91878,2008,1,0,44
7709,264979,Rhode Island,52997,2008,1,1,44
7710,292012,Rhode Island,38881,2008,1,2,44
7717,227299,Rhode Island,12592,2008,4,0,44
7718,3030362,South Carolina,721391,2008,0,0,45
7719,1462030,South Carolina,382159,2008,0,1,45
7720,1568332,South Carolina,339233,2008,0,2,45
7721,2107637,South Carolina,599405,2008,1,0,45
7722,988853,South Carolina,319997,2008,1,1,45
7723,1118784,South Carolina,279408,2008,1,2,45
7730,968539,South Carolina,134038,2008,4,0,45
7731,583847,South Dakota,84655,2008,0,0,46
7732,291850,South Dakota,46390,2008,0,1,46
7733,291997,South Dakota,38265,2008,0,2,46
7734,403710,South Dakota,69526,2008,1,0,46
7735,199870,South Dakota,38467,2008,1,1,46
7736,203841,South Dakota,31059,2008,1,2,46
7743,187869,South Dakota,17079,2008,4,0,46
7744,4485586,Tennessee,777755,2008,0,0,47
7745,2179815,Tennessee,423949,2008,0,1,47
7746,2305772,Tennessee,353805,2008,0,2,47
7747,3130164,Tennessee,683768,2008,1,0,47
7748,1486570,Tennessee,376211,2008,1,1,47
7749,1643594,Tennessee,307557,2008,1,2,47
7756,1420276,Tennessee,103249,2008,4,0,47
7757,15854396,Texas,5494593,2008,0,0,48
7758,7882250,Texas,2838914,2008,0,1,48
7759,7972146,Texas,2655679,2008,0,2,48
7760,10332551,Texas,4368342,2008,1,0,48
7761,5047483,Texas,2270167,2008,1,1,48
7762,5285067,Texas,2098175,2008,1,2,48
7769,5746781,Texas,1228246,2008,4,0,48
7770,2055678,Utah,399117,2008,0,0,49
7771,1033253,Utah,216522,2008,0,1,49
7772,1022426,Utah,182596,2008,0,2,49
7773,1320833,Utah,293199,2008,1,0,49
7774,655051,Utah,162041,2008,1,1,49
7775,665782,Utah,131158,2008,1,2,49
7782,767761,Utah,113487,2008,4,0,49
7783,463796,Vermont,53056,2008,0,0,50
7784,228238,Vermont,30218,2008,0,1,50
7785,235558,Vermont,22838,2008,0,2,50
7786,341889,Vermont,48193,2008,1,0,50
7787,165695,Vermont,27678,2008,1,1,50
7788,176193,Vermont,20514,2008,1,2,50
7795,128271,Vermont,5721,2008,4,0,50
7796,5739146,Virginia,874962,2008,0,0,51
7797,2810508,Virginia,465757,2008,0,1,51
7798,2928638,Virginia,409205,2008,0,2,51
7799,4077519,Virginia,741028,2008,1,0,51
7800,1962455,Virginia,397143,2008,1,1,51
7801,2115064,Virginia,343885,2008,1,2,51
7808,1744758,Virginia,145667,2008,4,0,51
7809,4877539,Washington,796579,2008,0,0,53
7810,2408556,Washington,449218,2008,0,1,53
7811,2468983,Washington,347362,2008,0,2,53
7812,3468678,Washington,681263,2008,1,0,53
7813,1687255,Washington,390358,2008,1,1,53
7814,1781423,Washington,290905,2008,1,2,53
7821,1476773,Washington,129255,2008,4,0,53
7822,1230893,West Virginia,259978,2008,0,0,54
7823,609973,West Virginia,134400,2008,0,1,54
7824,620920,West Virginia,125578,2008,0,2,54
7825,875916,West Virginia,236857,2008,1,0,54
7826,428069,West Virginia,122681,2008,1,1,54
7827,447847,West Virginia,114176,2008,1,2,54
7834,371853,West Virginia,26482,2008,4,0,54
7835,4276098,Wisconsin,476388,2008,0,0,55
7836,2126859,Wisconsin,273389,2008,0,1,55
7837,2149239,Wisconsin,202999,2008,0,2,55
7838,3045235,Wisconsin,415755,2008,1,0,55
7839,1497309,Wisconsin,242744,2008,1,1,55
7840,1547926,Wisconsin,173011,2008,1,2,55
7847,1290974,Wisconsin,68626,2008,4,0,55
7848,383511,Wyoming,71703,2008,0,0,56
7849,195790,Wyoming,36736,2008,0,1,56
7850,187720,Wyoming,34967,2008,0,2,56
7851,267613,Wyoming,61149,2008,1,0,56
7852,136136,Wyoming,31147,2008,1,1,56
7853,131477,Wyoming,30002,2008,1,2,56
7860,121159,Wyoming,11720,2008,4,0,56
7861,3323605,Alabama,623621,2009,0,0,01
7862,1610349,Alabama,332006,2009,0,1,01
7863,1713256,Alabama,291616,2009,0,2,01
7864,2280812,Alabama,559277,2009,1,0,01
7865,1079177,Alabama,298054,2009,1,1,01
7866,1201635,Alabama,261222,2009,1,2,01
7873,1095497,Alabama,71713,2009,4,0,01
7874,492416,Alaska,144785,2009,0,0,02
7875,248178,Alaska,80545,2009,0,1,02
7876,244238,Alaska,64239,2009,0,2,02
7877,333435,Alaska,120224,2009,1,0,02
7878,166846,Alaska,67415,2009,1,1,02
7879,166589,Alaska,52809,2009,1,2,02
7886,165862,Alaska,27955,2009,4,0,02
7887,4512720,Arizona,1118761,2009,0,0,04
7888,2217808,Arizona,625496,2009,0,1,04
7889,2294912,Arizona,493266,2009,0,2,04
7890,3010499,Arizona,912038,2009,1,0,04
7891,1452562,Arizona,517050,2009,1,1,04
7892,1557937,Arizona,394989,2009,1,2,04
7899,1563031,Arizona,230196,2009,4,0,04
7900,1936136,Arkansas,471567,2009,0,0,05
7901,948410,Arkansas,246781,2009,0,1,05
7902,987727,Arkansas,224786,2009,0,2,05
7903,1282997,Arkansas,428457,2009,1,0,05
7904,615511,Arkansas,224132,2009,1,1,05
7905,667485,Arkansas,204324,2009,1,2,05
7912,681321,Arkansas,50794,2009,4,0,05
7913,25824942,California,6491176,2009,0,0,06
7914,12714796,California,3605259,2009,0,1,06
7915,13110146,California,2885917,2009,0,2,06
7916,17372847,California,5616753,2009,1,0,06
7917,8390367,California,3151588,2009,1,1,06
7918,8982481,California,2465165,2009,1,2,06
7925,8865019,California,979818,2009,4,0,06
7926,3643276,Colorado,756645,2009,0,0,08
7927,1803217,Colorado,427093,2009,0,1,08
7928,1840059,Colorado,329552,2009,0,2,08
7929,2551945,Colorado,637357,2009,1,0,08
7930,1247654,Colorado,363255,2009,1,1,08
7931,1304290,Colorado,274102,2009,1,2,08
7938,1138066,Colorado,132676,2009,4,0,08
7939,2646151,Connecticut,299521,2009,0,0,09
7940,1290851,Connecticut,174476,2009,0,1,09
7941,1355300,Connecticut,125046,2009,0,2,09
7942,1879218,Connecticut,269079,2009,1,0,09
7943,898569,Connecticut,158523,2009,1,1,09
7944,980649,Connecticut,110556,2009,1,2,09
7951,807124,Connecticut,34344,2009,4,0,09
7952,649051,Delaware,88758,2009,0,0,10
7953,313734,Delaware,49350,2009,0,1,10
7954,335317,Delaware,39408,2009,0,2,10
7955,457120,Delaware,77729,2009,1,0,10
7956,215914,Delaware,43441,2009,1,1,10
7957,241206,Delaware,34289,2009,1,2,10
7964,201894,Delaware,12055,2009,4,0,10
7965,459566,District of Columbia,40951,2009,0,0,11
7966,217672,District of Columbia,23397,2009,0,1,11
7967,241894,District of Columbia,17554,2009,0,2,11
7968,352594,District of Columbia,37468,2009,1,0,11
7969,163001,District of Columbia,21494,2009,1,1,11
7970,189593,District of Columbia,15974,2009,1,2,11
7977,112282,District of Columbia,4540,2009,4,0,11
7978,11241650,Florida,3735524,2009,0,0,12
7979,5438466,Florida,2020650,2009,0,1,12
7980,5803184,Florida,1714874,2009,0,2,12
7981,7856224,Florida,3149495,2009,1,0,12
7982,3697644,Florida,1724999,2009,1,1,12
7983,4158580,Florida,1424496,2009,1,2,12
7990,3548937,Florida,642011,2009,4,0,12
7991,6735725,Georgia,1815729,2009,0,0,13
7992,3254446,Georgia,978384,2009,0,1,13
7993,3481279,Georgia,837345,2009,0,2,13
7994,4482084,Georgia,1539248,2009,1,0,13
7995,2109078,Georgia,829448,2009,1,1,13
7996,2373006,Georgia,709800,2009,1,2,13
8003,2350056,Georgia,307853,2009,4,0,13
8004,1022068,Hawaii,91365,2009,0,0,15
8005,516461,Hawaii,52254,2009,0,1,15
8006,505607,Hawaii,39111,2009,0,2,15
8007,732900,Hawaii,83267,2009,1,0,15
8008,366453,Hawaii,48018,2009,1,1,15
8009,366447,Hawaii,35249,2009,1,2,15
8016,303197,Hawaii,10014,2009,4,0,15
8017,1072019,Idaho,257017,2009,0,0,16
8018,531944,Idaho,138326,2009,0,1,16
8019,540076,Idaho,118690,2009,0,2,16
8020,704463,Idaho,211204,2009,1,0,16
8021,343903,Idaho,114467,2009,1,1,16
8022,360560,Idaho,96737,2009,1,2,16
8029,384083,Idaho,50983,2009,4,0,16
8030,9391428,Illinois,1658111,2009,0,0,17
8031,4598355,Illinois,934782,2009,0,1,17
8032,4793073,Illinois,723329,2009,0,2,17
8033,6405743,Illinois,1518937,2009,1,0,17
8034,3069943,Illinois,865670,2009,1,1,17
8035,3335800,Illinois,653267,2009,1,2,17
8042,3128475,Illinois,161827,2009,4,0,17
8043,4551518,Indiana,882602,2009,0,0,18
8044,2239456,Indiana,481088,2009,0,1,18
8045,2312062,Indiana,401515,2009,0,2,18
8046,3132079,Indiana,747135,2009,1,0,18
8047,1516482,Indiana,409342,2009,1,1,18
8048,1615597,Indiana,337793,2009,1,2,18
8055,1486514,Indiana,147965,2009,4,0,18
8056,2239385,Iowa,247530,2009,0,0,19
8057,1119008,Iowa,137177,2009,0,1,19
8058,1120377,Iowa,110354,2009,0,2,19
8059,1569968,Iowa,217034,2009,1,0,19
8060,776201,Iowa,121782,2009,1,1,19
8061,793767,Iowa,95251,2009,1,2,19
8068,701703,Iowa,35014,2009,4,0,19
8069,2042590,Kansas,349636,2009,0,0,20
8070,1015959,Kansas,190043,2009,0,1,20
8071,1026632,Kansas,159594,2009,0,2,20
8072,1402992,Kansas,293940,2009,1,0,20
8073,687422,Kansas,162701,2009,1,1,20
8074,715569,Kansas,131239,2009,1,2,20
8081,667544,Kansas,62628,2009,4,0,20
8082,3037811,Kentucky,601743,2009,0,0,21
8083,1492988,Kentucky,317050,2009,0,1,21
8084,1544823,Kentucky,284694,2009,0,2,21
8085,2105821,Kentucky,539168,2009,1,0,21
8086,1017528,Kentucky,283840,2009,1,1,21
8087,1088294,Kentucky,255328,2009,1,2,21
8094,974287,Kentucky,71547,2009,4,0,21
8095,3059239,Louisiana,766181,2009,0,0,22
8096,1489675,Louisiana,389725,2009,0,1,22
8097,1569564,Louisiana,376456,2009,0,2,22
8098,2033469,Louisiana,692665,2009,1,0,22
8099,965230,Louisiana,351791,2009,1,1,22
8100,1068239,Louisiana,340873,2009,1,2,22
8107,1074723,Louisiana,85714,2009,4,0,22
8108,947600,Maine,135054,2009,0,0,23
8109,461127,Maine,76477,2009,0,1,23
8110,486473,Maine,58577,2009,0,2,23
8111,698099,Maine,120132,2009,1,0,23
8112,333229,Maine,68924,2009,1,1,23
8113,364870,Maine,51209,2009,1,2,23
8120,263111,Maine,16542,2009,4,0,23
8121,4254164,Maryland,627606,2009,0,0,24
8122,2043980,Maryland,349931,2009,0,1,24
8123,2210184,Maryland,277676,2009,0,2,24
8124,2993369,Maryland,561236,2009,1,0,24
8125,1399694,Maryland,316422,2009,1,1,24
8126,1593675,Maryland,244814,2009,1,2,24
8133,1326048,Maryland,74779,2009,4,0,24
8134,5254315,Massachusetts,269241,2009,0,0,25
8135,2578758,Massachusetts,163942,2009,0,1,25
8136,2675556,Massachusetts,105299,2009,0,2,25
8137,3858531,Massachusetts,249002,2009,1,0,25
8138,1865368,Massachusetts,153804,2009,1,1,25
8139,1993163,Massachusetts,95198,2009,1,2,25
8146,1470902,Massachusetts,23316,2009,4,0,25
8147,7253356,Michigan,1173560,2009,0,0,26
8148,3542364,Michigan,659764,2009,0,1,26
8149,3710992,Michigan,513796,2009,0,2,26
8150,5055617,Michigan,1069257,2009,1,0,26
8151,2418317,Michigan,605639,2009,1,1,26
8152,2637301,Michigan,463618,2009,1,2,26
8159,2311269,Michigan,123707,2009,4,0,26
8160,4044048,Minnesota,460534,2009,0,0,27
8161,2016831,Minnesota,262620,2009,0,1,27
8162,2027217,Minnesota,197914,2009,0,2,27
8163,2880466,Minnesota,379937,2009,1,0,27
8164,1421813,Minnesota,221420,2009,1,1,27
8165,1458653,Minnesota,158517,2009,1,2,27
8172,1221673,Minnesota,87415,2009,4,0,27
8173,1972171,Mississippi,509923,2009,0,0,28
8174,949055,Mississippi,267855,2009,0,1,28
8175,1023116,Mississippi,242067,2009,0,2,28
8176,1301050,Mississippi,432525,2009,1,0,28
8177,605024,Mississippi,229180,2009,1,1,28
8178,696025,Mississippi,203345,2009,1,2,28
8185,701193,Mississippi,86681,2009,4,0,28
8186,4268653,Missouri,764772,2009,0,0,29
8187,2086928,Missouri,410060,2009,0,1,29
8188,2181725,Missouri,354712,2009,0,2,29
8189,2963668,Missouri,667746,2009,1,0,29
8190,1419432,Missouri,361128,2009,1,1,29
8191,1544236,Missouri,306618,2009,1,2,29
8198,1367350,Missouri,109154,2009,4,0,29
8199,639952,Montana,176837,2009,0,0,30
8200,318300,Montana,94470,2009,0,1,30
8201,321652,Montana,82366,2009,0,2,30
8202,450516,Montana,149429,2009,1,0,30
8203,221423,Montana,80186,2009,1,1,30
8204,229093,Montana,69243,2009,1,2,30
8211,199066,Montana,29830,2009,4,0,30
8212,1314136,Nebraska,202324,2009,0,0,31
8213,656460,Nebraska,110821,2009,0,1,31
8214,657677,Nebraska,91503,2009,0,2,31
8215,897948,Nebraska,175052,2009,1,0,31
8216,443837,Nebraska,96231,2009,1,1,31
8217,454111,Nebraska,78821,2009,1,2,31
8224,435977,Nebraska,30142,2009,4,0,31
8225,1743606,Nevada,565573,2009,0,0,32
8226,871661,Nevada,309349,2009,0,1,32
8227,871945,Nevada,256223,2009,0,2,32
8228,1191139,Nevada,447353,2009,1,0,32
8229,591467,Nevada,244833,2009,1,1,32
8230,599672,Nevada,202520,2009,1,2,32
8237,574000,Nevada,128942,2009,4,0,32
8238,980584,New Hampshire,133464,2009,0,0,33
8239,484288,New Hampshire,74214,2009,0,1,33
8240,496296,New Hampshire,59250,2009,0,2,33
8241,709386,New Hampshire,120935,2009,1,0,33
8242,345555,New Hampshire,67872,2009,1,1,33
8243,363832,New Hampshire,53063,2009,1,2,33
8250,285534,New Hampshire,14367,2009,4,0,33
8251,6344896,New Jersey,1071584,2009,0,0,34
8252,3100118,New Jersey,599457,2009,0,1,34
8253,3244778,New Jersey,472127,2009,0,2,34
8254,4448228,New Jersey,941756,2009,1,0,34
8255,2128942,New Jersey,532708,2009,1,1,34
8256,2319286,New Jersey,409048,2009,1,2,34
8263,1990434,New Jersey,144365,2009,4,0,34
8264,1326358,New Mexico,394687,2009,0,0,35
8265,643408,New Mexico,213425,2009,0,1,35
8266,682950,New Mexico,181262,2009,0,2,35
8267,877430,New Mexico,336494,2009,1,0,35
8268,416724,New Mexico,181981,2009,1,1,35
8269,460706,New Mexico,154513,2009,1,2,35
8276,468542,New Mexico,66084,2009,4,0,35
8277,14335919,New York,2172693,2009,0,0,36
8278,6901857,New York,1262236,2009,0,1,36
8279,7434062,New York,910457,2009,0,2,36
8280,10192751,New York,1970835,2009,1,0,36
8281,4786409,New York,1156676,2009,1,1,36
8282,5406342,New York,814159,2009,1,2,36
8289,4363079,New York,228494,2009,4,0,36
8290,6505512,North Carolina,1431168,2009,0,0,37
8291,3139401,North Carolina,785411,2009,0,1,37
8292,3366111,North Carolina,645757,2009,0,2,37
8293,4451870,North Carolina,1248545,2009,1,0,37
8294,2089071,North Carolina,691683,2009,1,1,37
8295,2362799,North Carolina,556862,2009,1,2,37
8302,2145232,North Carolina,205059,2009,4,0,37
8303,472928,North Dakota,61244,2009,0,0,38
8304,239885,North Dakota,33945,2009,0,1,38
8305,233043,North Dakota,27300,2009,0,2,38
8306,338387,North Dakota,53210,2009,1,0,38
8307,170624,North Dakota,30360,2009,1,1,38
8308,167763,North Dakota,22850,2009,1,2,38
8315,141897,North Dakota,8757,2009,4,0,38
8316,8325419,Ohio,1358090,2009,0,0,39
8317,4061984,Ohio,750530,2009,0,1,39
8318,4263435,Ohio,607560,2009,0,2,39
8319,5830078,Ohio,1191483,2009,1,0,39
8320,2786182,Ohio,666535,2009,1,1,39
8321,3043897,Ohio,524948,2009,1,2,39
8328,2618730,Ohio,187138,2009,4,0,39
8329,2444669,Oklahoma,666731,2009,0,0,40
8330,1200565,Oklahoma,350743,2009,0,1,40
8331,1244104,Oklahoma,315988,2009,0,2,40
8332,1636569,Oklahoma,564715,2009,1,0,40
8333,786323,Oklahoma,298335,2009,1,1,40
8334,850246,Oklahoma,266380,2009,1,2,40
8341,844602,Oklahoma,112568,2009,4,0,40
8342,2618392,Oregon,628573,2009,0,0,41
8343,1286556,Oregon,340621,2009,0,1,41
8344,1331836,Oregon,287952,2009,0,2,41
8345,1850905,Oregon,539382,2009,1,0,41
8346,896385,Oregon,293595,2009,1,1,41
8347,954520,Oregon,245787,2009,1,2,41
8354,803356,Oregon,99266,2009,4,0,41
8355,9113366,Pennsylvania,1203026,2009,0,0,42
8356,4451029,Pennsylvania,682922,2009,0,1,42
8357,4662338,Pennsylvania,520105,2009,0,2,42
8358,6533543,Pennsylvania,1060902,2009,1,0,42
8359,3133663,Pennsylvania,609505,2009,1,1,42
8360,3399880,Pennsylvania,451397,2009,1,2,42
8367,2716169,Pennsylvania,158144,2009,4,0,42
8368,757924,Rhode Island,116176,2009,0,0,44
8369,369648,Rhode Island,65331,2009,0,1,44
8370,388277,Rhode Island,50845,2009,0,2,44
8371,546624,Rhode Island,103460,2009,1,0,44
8372,261189,Rhode Island,58772,2009,1,1,44
8373,285435,Rhode Island,44688,2009,1,2,44
8380,222854,Rhode Island,14325,2009,4,0,44
8381,3064770,South Carolina,737955,2009,0,0,45
8382,1476767,South Carolina,391857,2009,0,1,45
8383,1588004,South Carolina,346098,2009,0,2,45
8384,2112186,South Carolina,632823,2009,1,0,45
8385,992401,South Carolina,334778,2009,1,1,45
8386,1119785,South Carolina,298045,2009,1,2,45
8393,997496,South Carolina,117606,2009,4,0,45
8394,575046,South Dakota,99891,2009,0,0,46
8395,287485,South Dakota,54927,2009,0,1,46
8396,287561,South Dakota,44963,2009,0,2,46
8397,392438,South Dakota,86147,2009,1,0,46
8398,193755,South Dakota,48081,2009,1,1,46
8399,198683,South Dakota,38065,2009,1,2,46
8406,191381,South Dakota,14941,2009,4,0,46
8407,4454060,Tennessee,867718,2009,0,0,47
8408,2151675,Tennessee,481123,2009,0,1,47
8409,2302385,Tennessee,386595,2009,0,2,47
8410,3076649,Tennessee,782676,2009,1,0,47
8411,1450842,Tennessee,435891,2009,1,1,47
8412,1625808,Tennessee,346785,2009,1,2,47
8419,1440552,Tennessee,98381,2009,4,0,47
8420,16020821,Texas,5710171,2009,0,0,48
8421,7914851,Texas,3001448,2009,0,1,48
8422,8105970,Texas,2708722,2009,0,2,48
8423,10314608,Texas,4607983,2009,1,0,48
8424,4986443,Texas,2441982,2009,1,1,48
8425,5328165,Texas,2166001,2009,1,2,48
8432,5932442,Texas,1205354,2009,4,0,48
8433,2099535,Utah,397794,2009,0,0,49
8434,1052130,Utah,215256,2009,0,1,49
8435,1047405,Utah,182538,2009,0,2,49
8436,1328201,Utah,309762,2009,1,0,49
8437,654132,Utah,170966,2009,1,1,49
8438,674069,Utah,138796,2009,1,2,49
8445,803980,Utah,95783,2009,4,0,49
8446,460651,Vermont,53420,2009,0,0,50
8447,224547,Vermont,32632,2009,0,1,50
8448,236104,Vermont,20787,2009,0,2,50
8449,340486,Vermont,49465,2009,1,0,50
8450,163003,Vermont,30600,2009,1,1,50
8451,177483,Vermont,18865,2009,1,2,50
8458,127227,Vermont,4471,2009,4,0,50
8459,5791640,Virginia,908234,2009,0,0,51
8460,2826771,Virginia,491624,2009,0,1,51
8461,2964869,Virginia,416610,2009,0,2,51
8462,4096111,Virginia,786347,2009,1,0,51
8463,1961835,Virginia,428961,2009,1,1,51
8464,2134276,Virginia,357386,2009,1,2,51
8471,1776659,Virginia,135246,2009,4,0,51
8472,4900655,Washington,865282,2009,0,0,53
8473,2421469,Washington,484418,2009,0,1,53
8474,2479185,Washington,380864,2009,0,2,53
8475,3454664,Washington,760281,2009,1,0,53
8476,1680201,Washington,432215,2009,1,1,53
8477,1774463,Washington,328066,2009,1,2,53
8484,1513625,Washington,118880,2009,4,0,53
8485,1242932,West Virginia,250222,2009,0,0,54
8486,617909,West Virginia,127773,2009,0,1,54
8487,625023,West Virginia,122449,2009,0,2,54
8488,886034,West Virginia,228864,2009,1,0,54
8489,434525,West Virginia,117518,2009,1,1,54
8490,451509,West Virginia,111346,2009,1,2,54
8497,374262,West Virginia,24495,2009,4,0,54
8498,4258127,Wisconsin,506363,2009,0,0,55
8499,2106092,Wisconsin,297526,2009,0,1,55
8500,2152035,Wisconsin,208837,2009,0,2,55
8501,3033837,Wisconsin,444315,2009,1,0,55
8502,1482259,Wisconsin,264284,2009,1,1,55
8503,1551578,Wisconsin,180031,2009,1,2,55
8510,1286450,Wisconsin,69961,2009,4,0,55
